1.166281779763547188e+00 0.000000000000000000e+00
1.554144599853307218e+00 0.000000000000000000e+00
2.070996460000334771e+00 0.000000000000000000e+00
2.759734414506057831e+00 0.000000000000000000e+00
3.677521514743614439e+00 0.000000000000000000e+00
4.900531159924222280e+00 0.000000000000000000e+00
6.530269246042061937e+00 0.000000000000000000e+00
8.701998831176126714e+00 0.000000000000000000e+00
1.159596653747267148e+01 0.000000000000000000e+00
1.545236244533165859e+01 6.768479193076409883e-02
2.059125510325394970e+01 5.141319563528705394e-02
2.743915619552253560e+01 2.209314854437163106e-02
3.656441965032543351e+01 9.003776843984193090e-03
4.872441320128010034e+01 4.158000919451532509e-03
6.492837749136675995e+01 1.790406355581164151e-03
8.652118982421455939e+01 7.380207841003207352e-04
1.152949846866747805e+02 3.164599525042178065e-04
1.536378951896971330e+02 1.353127365317349155e-04
2.047322604922335074e+02 5.724650731857283263e-05
2.728187497915589574e+02 2.365224884752094490e-05
3.635483243279716135e+02 1.045673172397980469e-05
4.844512491265924155e+02 4.299967726092616640e-06
6.455620809534791533e+02 1.988254177153293261e-06
8.602525044910864835e+02 7.582559546516012728e-07
1.146341139476739954e+03 2.753324897339684422e-07
1.527572429253470091e+03 2.203932314896802796e-07
2.035587353761454779e+03 7.924957074939249497e-08
2.712549529856702975e+03 4.137148714546527606e-08
3.614644656899394249e+03 1.746367845116731825e-08
