1.159494649345829131e+00 0.000000000000000000e+00
1.529361034377384687e+00 0.000000000000000000e+00
2.017210838179775312e+00 0.000000000000000000e+00
2.660679508763953649e+00 5.468856267088605394e-01
3.509407799307831866e+00 0.000000000000000000e+00
4.628871332032072239e+00 2.465943566132954567e-01
6.105431751970902710e+00 4.243692871021981922e-02
8.052999144741880500e+00 4.765679879385899959e-02
1.062181969428761619e+01 1.475270753900941555e-02
1.401006650939766374e+01 5.671560846307436426e-03
1.847912779985390941e+01 4.001727513489528737e-03
2.437377181716282593e+01 1.306989994596275502e-03
3.214874419559009766e+01 6.964810975524617564e-04
4.240384956035888564e+01 3.072241497718437289e-04
5.593022379344433404e+01 1.332293592030317476e-04
7.377136665698262163e+01 6.168919951931209453e-05
9.730364317041866684e+01 2.570111543368917126e-05
1.283424640654938571e+02 1.263156382049884729e-05
1.692823366701050531e+02 4.809822042162550925e-06
2.232815905253870028e+02 2.214005147671727232e-06
2.945060284978380878e+02 8.639656699237037085e-07
3.884502999888289310e+02 3.742977058400234812e-07
5.123617887588295616e+02 1.844544978775382513e-07
6.757997164314119800e+02 1.183306664991686211e-07
8.913725940318893208e+02 4.893443788563007176e-08
1.175710912675085638e+03 2.473330043145879736e-08
1.550750112173440129e+03 9.375853335577675343e-09
2.045422802901655814e+03 0.000000000000000000e+00
2.697890788327180417e+03 2.694624570196937472e-09
