# [ 0.          0.08333333  0.16666667  0.25        0.33333333  0.41666667
#   0.5         0.58333333  0.66666667  0.75        0.83333333]
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.160416000000000558e-01 4.964799999999998104e-01 3.325888000000002398e-01 2.126239999999997854e-01 1.284447999999999424e-01 7.223359999999985626e-02 3.701119999999991778e-02 1.629760000000000930e-02 5.900800000000008122e-03 1.478400000000002759e-03
0.000000000000000000e+00 1.951167999999998681e-01 2.285888000000002029e-01 1.868352000000002289e-01 1.296192000000000177e-01 7.762559999999986415e-02 4.007039999999997132e-02 1.751040000000000929e-02 6.265600000000025663e-03 1.759999999999995509e-03 3.840000000000000639e-04
0.000000000000000000e+00 5.878079999999996641e-02 1.141248000000000262e-01 1.169951999999999936e-01 8.528639999999997057e-02 5.037119999999994241e-02 2.368319999999997719e-02 8.937599999999988262e-03 2.582400000000002922e-03 5.664000000000002149e-04 1.919999999999999913e-05
0.000000000000000000e+00 1.986560000000003878e-02 6.519040000000007884e-02 8.463360000000001715e-02 7.066880000000004547e-02 4.254720000000001418e-02 2.030080000000000426e-02 7.206400000000019040e-03 1.958399999999996428e-03 4.607999999999997623e-04 3.840000000000000504e-05
0.000000000000000000e+00 6.704000000000005094e-03 3.822399999999977899e-02 6.107199999999968210e-02 5.415999999999970838e-02 3.326399999999982149e-02 1.504000000000001169e-02 5.296000000000003829e-03 1.248000000000000845e-03 1.600000000000000402e-04 1.599999999999999928e-05
0.000000000000000000e+00 2.188800000000004631e-03 2.223360000000001307e-02 4.849919999999993681e-02 4.711680000000002116e-02 2.995200000000003415e-02 1.232639999999995614e-02 4.108800000000013136e-03 1.056000000000000081e-03 1.151999999999999812e-04 1.919999999999999913e-05
0.000000000000000000e+00 7.839999999999994326e-04 1.417919999999997342e-02 3.691519999999987728e-02 4.029759999999994735e-02 2.743999999999994360e-02 1.108800000000000237e-02 2.822400000000002251e-03 5.599999999999997341e-04 1.119999999999999983e-04 0.000000000000000000e+00
0.000000000000000000e+00 4.864000000000001677e-04 7.961599999999978416e-03 2.798080000000006951e-02 3.604480000000003653e-02 2.350080000000008898e-02 9.753600000000008097e-03 2.355200000000000436e-03 3.584000000000000922e-04 2.560000000000000223e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.694400000000000482e-03 2.180160000000011880e-02 3.150720000000017257e-02 1.998720000000010072e-02 8.179200000000030543e-03 2.303999999999997890e-03 3.743999999999999390e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.199999999999999855e-05 3.552000000000002638e-03 1.635200000000001236e-02 2.681600000000002038e-02 2.003200000000001507e-02 8.448000000000005852e-03 2.368000000000001614e-03 3.840000000000001181e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.111999999999997994e-03 1.383359999999994767e-02 2.425279999999990430e-02 1.935999999999992241e-02 7.497599999999984485e-03 1.654399999999998580e-03 3.520000000000000451e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 8.831999999999998923e-04 9.984000000000008493e-03 2.165759999999991928e-02 1.689599999999997354e-02 6.182400000000020171e-03 1.996799999999999530e-03 6.143999999999999722e-04 7.679999999999999652e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.991999999999998825e-04 8.403199999999990885e-03 1.888640000000000457e-02 1.551680000000002849e-02 5.990399999999992085e-03 1.539200000000000550e-03 3.327999999999999578e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.928000000000000522e-04 6.585600000000009155e-03 1.948800000000004348e-02 1.554560000000006909e-02 5.555200000000009262e-03 1.612799999999998870e-03 1.343999999999999871e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.879999999999999531e-04 5.808000000000004132e-03 1.579200000000001089e-02 1.368000000000000986e-02 6.528000000000005153e-03 1.008000000000000215e-03 3.359999999999999814e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.048000000000000178e-04 3.993600000000001662e-03 1.397759999999996158e-02 1.505279999999995649e-02 5.427199999999997478e-03 1.024000000000000171e-03 0.000000000000000000e+00 5.120000000000000446e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.631999999999999825e-04 4.188799999999993397e-03 1.223999999999996618e-02 1.316479999999995917e-02 4.950399999999995429e-03 9.247999999999999277e-04 5.439999999999999415e-05 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.880000000000000181e-03 1.226880000000003627e-02 1.226880000000002413e-02 5.183999999999995903e-03 8.063999999999998686e-04 1.727999999999999990e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.080000000000000064e-05 2.492799999999999010e-03 1.112640000000003626e-02 1.106560000000003305e-02 3.891199999999998306e-03 1.094399999999999713e-03 1.216000000000000013e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.536000000000000906e-03 1.011200000000000640e-02 1.068800000000000826e-02 4.736000000000003228e-03 8.320000000000002741e-04 6.399999999999999710e-05 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.719999999999999357e-05 1.411199999999999824e-03 9.676799999999985413e-03 1.061759999999997879e-02 3.830400000000003333e-03 6.047999999999999557e-04 6.719999999999999357e-05 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.744000000000000666e-04 8.940799999999997014e-03 1.105279999999998763e-02 4.364799999999995940e-03 6.336000000000000052e-04 7.040000000000000359e-05 0.000000000000000000e+00 0.000000000000000000e+00
