1.153471217438144292e+00 0.000000000000000000e+00
1.507520481478325181e+00 0.000000000000000000e+00
1.970242488689157190e+00 0.000000000000000000e+00
2.574993515464125693e+00 0.000000000000000000e+00
3.365368294891338152e+00 0.000000000000000000e+00
4.398342633580750061e+00 2.855282095921041763e-01
5.748380630952212300e+00 2.017098221377339184e-01
7.512802578412379972e+00 6.754965648317733107e-02
9.818800494575135929e+00 3.608751920874772590e-02
1.283260702594453484e+01 1.317442348702613925e-02
1.677147867229851741e+01 7.924812137107594204e-03
2.191935717244956905e+01 2.860369877395013173e-03
2.864733803388427802e+01 1.696411669871210684e-03
3.744042172272882851e+01 7.369253160794378334e-04
4.893247592909829535e+01 3.360701581211840601e-04
6.395192923530110818e+01 1.472574393985651706e-04
8.358149010982052118e+01 6.735216057453010101e-05
1.092361961947173086e+02 3.240665175071330231e-05
1.427654202313478322e+02 1.421413906030699080e-05
1.865861859332942743e+02 6.565804404751061763e-06
2.438574041579395271e+02 2.650588617152760042e-06
3.187075895527885905e+02 1.249865521024034837e-06
4.165324731036743060e+02 5.593616049559623860e-07
5.443839646031583470e+02 2.070931617836279406e-07
7.114785042060589149e+02 9.507373374247995732e-08
9.298614486492064088e+02 4.849677190843752598e-08
1.215275385795186594e+03 4.947606016840682428e-08
1.588294971756382211e+03 1.892817114515455790e-08
2.075810097689052327e+03 1.086209153520191601e-08
