1.144553607283397278e+00 2.305200169420280165e+00
1.475452312607477223e+00 0.000000000000000000e+00
1.902016220931560531e+00 3.485821942969893894e-01
2.451902832625945106e+00 0.000000000000000000e+00
3.160765630954865735e+00 8.311476911325287042e-02
4.074565778418684836e+00 3.226745784099861736e-02
5.252552141186494161e+00 1.420902465481134122e-02
6.771102860091773756e+00 1.149128906398049627e-02
8.728677547518163493e+00 4.460247544088891646e-03
1.125220120013285907e+01 2.515624186695433577e-03
1.450529374684841422e+01 1.212353400901293714e-03
1.869887881847290600e+01 5.449669745586676250e-04
2.410485958920364169e+01 2.509550602352394566e-04
3.107374840256199633e+01 1.093127579945923721e-04
4.005739324937607648e+01 6.680996141768491504e-05
5.163827463450991218e+01 2.744659744859058779e-05
6.656727237912824080e+01 1.367868293991770858e-05
8.581235107796713635e+01 6.274314970478184081e-06
1.106213208735460682e+02 3.364079284989015503e-06
1.426027428229965608e+02 1.832286010272651525e-06
1.838302245901381013e+02 4.737868165833389385e-07
2.369768687745812485e+02 1.670595288491103189e-07
3.054885912227613289e+02 7.775591989309467393e-08
3.938075469131081263e+02 1.206353032772757409e-07
5.076601498765388669e+02 1.559675072201239667e-08
6.544283617539063016e+02 1.209887784799469213e-08
8.436283225540889816e+02 0.000000000000000000e+00
1.087527357017359236e+03 7.280597364317530926e-09
1.401939361969836227e+03 5.647782653023301845e-09
