1.161298561073853985e+00 0.000000000000000000e+00
1.535930134830553628e+00 0.000000000000000000e+00
2.031416776146831360e+00 0.000000000000000000e+00
2.686745982014373979e+00 0.000000000000000000e+00
3.553482503754128885e+00 0.000000000000000000e+00
4.699825733067443778e+00 0.000000000000000000e+00
6.215975989150743786e+00 0.000000000000000000e+00
8.221231954590024316e+00 0.000000000000000000e+00
1.087337772364954525e+01 1.308189889334704925e-01
1.438109808532388634e+01 6.133744173706415920e-02
1.902039894097328698e+01 2.693697913487282103e-02
2.515632490143258337e+01 1.300284791808656130e-02
3.327168291844745340e+01 5.682431598000373986e-03
4.400503207694966079e+01 2.675854346242994859e-03
5.820092878499119848e+01 1.052722507070336750e-03
7.697638091735305466e+01 4.773835397979195858e-04
1.018087398746368990e+02 2.145580323783692199e-04
1.346519463676794146e+02 9.308943600438048373e-05
1.780902767574802965e+02 4.022510026758842349e-05
2.355416875219323174e+02 1.684217129377114157e-05
3.115267580623223580e+02 7.534188953435380714e-06
4.120243936852328943e+02 3.180260699509267249e-06
5.449422773427432958e+02 1.268337970120249332e-06
7.207390877501304658e+02 5.793809095622208774e-07
9.532474432776866706e+02 3.398764927615403007e-07
1.260762325173729096e+03 1.598965422393847974e-07
1.667480622987026891e+03 7.340106966574972052e-08
2.205405073199709022e+03 1.958741588667694319e-08
2.916862402983890206e+03 1.480981287398376669e-08
