1.158718777832834057e+00 0.000000000000000000e+00
1.526539634371999021e+00 0.000000000000000000e+00
2.011120644533808566e+00 0.000000000000000000e+00
2.649525866083383807e+00 0.000000000000000000e+00
3.490584880685855040e+00 0.000000000000000000e+00
4.598627613054310004e+00 0.000000000000000000e+00
6.058404721958915218e+00 0.000000000000000000e+00
7.981569908130894397e+00 2.244781127686427680e-01
1.051521995014261535e+01 5.213180696385421448e-02
1.385314566840275319e+01 4.039745641230043510e-02
1.825065436766096028e+01 1.695367512327008302e-02
2.404409747943020648e+01 7.913462104861072530e-03
3.167659701148757279e+01 3.320363564893655511e-03
4.173193853862058944e+01 1.408418984852595132e-03
5.497922310151019332e+01 6.596804162875300002e-04
7.243169329525100864e+01 2.944106538492269266e-04
9.542423296762083851e+01 1.294470876532526126e-04
1.257154682321336736e+02 5.638727609998428649e-05
1.656222791771071456e+02 2.587437972439055896e-05
2.181970106428648251e+02 1.050585626431458320e-05
2.874609363548916008e+02 5.384031945162517437e-06
3.787118333407526052e+02 2.081926930794864177e-06
4.989291920181047999e+02 9.218329711903277414e-07
6.573080551825787552e+02 4.553711423838855431e-07
8.659623175390906908e+02 1.686093307589581741e-07
1.140851278917276431e+03 1.023862300168081793e-07
1.503000320274827118e+03 2.914357199791767405e-08
1.980109068107584790e+03 1.843450560052797668e-08
2.608670050639080728e+03 1.399269781041997556e-08
