# [ 0.          0.08333333  0.16666667  0.25        0.33333333  0.41666667
#   0.5         0.58333333  0.66666667  0.75        0.83333333]
6.250000000000000000e+02 4.475260000000000105e+02 3.103000000000000114e+02 2.078679999999999950e+02 1.328899999999999864e+02 8.027800000000000580e+01 4.514600000000000080e+01 2.313200000000000145e+01 1.018599999999999994e+01 3.688000000000000167e+00 9.240000000000000435e-01
0.000000000000000000e+00 1.561899999999999977e+02 2.386719999999999970e+02 2.643919999999999959e+02 2.528160000000000025e+02 2.169679999999999893e+02 1.686539999999999964e+02 1.186479999999999961e+02 7.403799999999999670e+01 3.896399999999999864e+01 1.525799999999999912e+01
0.000000000000000000e+00 2.005999999999999872e+01 6.716400000000000148e+01 1.245720000000000027e+02 1.772160000000000082e+02 2.161080000000000041e+02 2.348420000000000130e+02 2.289319999999999879e+02 2.000099999999999909e+02 1.527340000000000089e+02 9.633400000000000318e+01
0.000000000000000000e+00 1.205999999999999961e+00 8.455999999999999517e+00 2.620799999999999841e+01 5.556000000000000227e+01 9.576800000000000068e+01 1.437700000000000102e+02 1.936639999999999873e+02 2.371220000000000141e+02 2.628879999999999768e+02 2.578620000000000232e+02
0.000000000000000000e+00 1.799999999999999864e-02 4.079999999999999738e-01 1.959999999999999964e+00 6.517999999999999794e+00 1.587800000000000011e+01 3.258800000000000097e+01 6.062400000000000233e+01 1.036440000000000055e+02 1.667259999999999991e+02 2.546220000000000141e+02
