1.158176494712798377e+00 0.000000000000000000e+00
1.524569091097650375e+00 0.000000000000000000e+00
2.006871080652256722e+00 0.000000000000000000e+00
2.641750746408375150e+00 0.000000000000000000e+00
3.477476492351965653e+00 0.000000000000000000e+00
4.577586576364747195e+00 2.284889410710765068e-01
6.025719774152216601e+00 1.087898732670466162e-01
7.931974238146199951e+00 1.211938866964425709e-01
1.044127800043056808e+01 2.840389663061539463e-02
1.374440750929049315e+01 2.168107004342850405e-02
1.809249191273815782e+01 9.144644925248704426e-03
2.381610581549129790e+01 4.350916381376336572e-03
3.135040208669830264e+01 1.665486011280890161e-03
4.126819550651977409e+01 8.262746459945362896e-04
5.432351252320727042e+01 3.623056353433190741e-04
7.150891810602271903e+01 1.714071422833152235e-04
9.413097811945317517e+01 7.156306354417071782e-05
1.239095944450975679e+02 3.214605121676948672e-05
1.631087650663174600e+02 1.423035160398101158e-05
2.147087104965643221e+02 7.093283853779317852e-06
2.826324529178673401e+02 2.487040591260778615e-06
3.720440743071237648e+02 1.200519203479909254e-06
4.897413294122612228e+02 4.933792179279733048e-07
6.446724630170956516e+02 2.953030253346410308e-07
8.486165238929161205e+02 1.294235903054356898e-07
1.117078898102398625e+03 3.932792840373641803e-08
1.470470146941343955e+03 1.991762023290197718e-08
1.935657773787333781e+03 1.134818342395756988e-08
2.548008897029851596e+03 5.747284867163890926e-09
