1.173960656025553995e+00 0.000000000000000000e+00
1.582406587766344686e+00 0.000000000000000000e+00
2.132959563980328710e+00 0.000000000000000000e+00
2.875061654032324832e+00 0.000000000000000000e+00
3.875356876931080663e+00 0.000000000000000000e+00
5.223676126219227278e+00 0.000000000000000000e+00
7.041104377783472756e+00 0.000000000000000000e+00
9.490854651190701929e+00 0.000000000000000000e+00
1.279292525391933211e+01 0.000000000000000000e+00
1.724385659323470321e+01 0.000000000000000000e+00
2.324336180397407503e+01 6.460509346859172330e-02
3.133022273929135793e+01 2.577846033263420447e-02
4.223067494159906943e+01 1.151896240894635659e-02
5.692362677608409172e+01 4.525022311143332525e-03
7.672856969072687150e+01 1.876366599898087557e-03
1.034240743293294571e+02 7.520721007969707102e-04
1.394075139676611457e+02 3.192501594265712635e-04
1.879103591370729873e+02 1.286403948472696415e-04
2.532883778360383644e+02 5.360622430806681886e-05
3.414128025800496289e+02 2.162419877599672558e-05
4.601975928047464777e+02 9.517061146974425210e-06
6.203101430961357892e+02 3.524833708461928143e-06
8.361292619607538654e+02 1.468927870055615880e-06
1.127036451826464145e+03 6.526660775502298404e-07
1.519156452875353807e+03 2.443220660734740038e-07
2.047703359170654494e+03 1.351199013480780449e-07
2.760142998584769884e+03 7.334865886803683058e-08
3.720455572101064718e+03 2.176645126455444494e-08
5.014881356174326356e+03 8.074080834671570829e-09
