-4.000040000000000262e-01 0.000000000000000000e+00 0.000000000000000000e+00
-4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.960000000000000187e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.920000000000000151e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.880000000000000115e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.840000000000000080e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.760000000000000009e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.719999999999999973e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.679999999999999938e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.639999999999999902e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.600000000000000422e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.560000000000000386e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.520000000000000351e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.480000000000000315e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.440000000000000280e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.360000000000000209e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.320000000000000173e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.280000000000000138e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.240000000000000102e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.200000000000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.160000000000000031e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.120000000000000551e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.080000000000000515e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.040000000000000480e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.000000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.960000000000000409e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.920000000000000373e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.880000000000000338e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.840000000000000302e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.760000000000000231e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.720000000000000195e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.680000000000000160e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.640000000000000124e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.600000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.560000000000000053e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.520000000000000018e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.480000000000000260e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.440000000000000224e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.400000000000000189e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.360000000000000153e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.320000000000000118e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.280000000000000082e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.240000000000000324e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.200000000000000289e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.160000000000000253e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.120000000000000218e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.080000000000000182e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.040000000000000147e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.960000000000000075e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.920000000000000040e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.880000000000000282e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.840000000000000246e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.800000000000000211e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.760000000000000175e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.720000000000000140e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.680000000000000104e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.640000000000000069e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.600000000000000311e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.560000000000000275e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.520000000000000240e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.480000000000000204e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.440000000000000169e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.400000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.360000000000000098e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.320000000000000062e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.280000000000000027e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.239999999999999991e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.199999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.159999999999999920e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.119999999999999885e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.080000000000000404e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.040000000000000369e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.000000000000000333e-01 0.000000000000000000e+00 0.000000000000000000e+00
-9.600000000000002975e-02 0.000000000000000000e+00 0.000000000000000000e+00
-9.200000000000002620e-02 0.000000000000000000e+00 0.000000000000000000e+00
-8.800000000000002265e-02 0.000000000000000000e+00 0.000000000000000000e+00
-8.400000000000001910e-02 0.000000000000000000e+00 0.000000000000000000e+00
-8.000000000000001554e-02 0.000000000000000000e+00 0.000000000000000000e+00
-7.600000000000001199e-02 0.000000000000000000e+00 0.000000000000000000e+00
-7.200000000000000844e-02 0.000000000000000000e+00 0.000000000000000000e+00
-6.800000000000000488e-02 0.000000000000000000e+00 0.000000000000000000e+00
-6.400000000000000133e-02 0.000000000000000000e+00 0.000000000000000000e+00
-5.999999999999999778e-02 0.000000000000000000e+00 0.000000000000000000e+00
-5.599999999999999423e-02 0.000000000000000000e+00 0.000000000000000000e+00
-5.199999999999999067e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.800000000000004263e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.400000000000003908e-02 0.000000000000000000e+00 0.000000000000000000e+00
-4.000000000000003553e-02 0.000000000000000000e+00 0.000000000000000000e+00
-3.600000000000003197e-02 0.000000000000000000e+00 0.000000000000000000e+00
-3.200000000000002842e-02 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000002487e-02 0.000000000000000000e+00 0.000000000000000000e+00
-2.400000000000002132e-02 0.000000000000000000e+00 0.000000000000000000e+00
-2.000000000000001776e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.600000000000001421e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.200000000000001066e-02 0.000000000000000000e+00 0.000000000000000000e+00
-8.000000000000007105e-03 0.000000000000000000e+00 0.000000000000000000e+00
-4.000000000000003553e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.999999999999999547e-07 9.999999666666666273e-13 1.999999899994670015e-06
5.001000000000000237e-03 2.500583116638345957e-05 9.998832350203420982e-03
1.000099999999999947e-02 9.997499651656685776e-05 1.998666900070100727e-02
1.500099999999999871e-02 2.248525417913260988e-04 2.996152044546865345e-02
2.000100000000000142e-02 3.995635815073987347e-04 3.991940436574939466e-02
2.500100000000000239e-02 6.240133398684027119e-04 4.985634721933328295e-02
3.000100000000000336e-02 8.980871986132049796e-04 5.976838582607613137e-02
3.500100000000000433e-02 1.221650752781212055e-03 6.965156894906789076e-02
4.000100000000000877e-02 1.594549874371603776e-03 7.950195887095952429e-02
4.500100000000001321e-02 2.016610783871069460e-03 8.931563296495487192e-02
5.000100000000001765e-02 2.487640129622132636e-03 9.908868525997097110e-02
5.500100000000002209e-02 3.007425075001656997e-03 1.088172279994668312e-01
6.000100000000002654e-02 3.575733393376617948e-03 1.184973931934366620e-01
6.500100000000003098e-02 4.192313570801693701e-03 1.281253341630590459e-01
7.000100000000003542e-02 4.856894916420671608e-03 1.376972270774884655e-01
7.500100000000003986e-02 5.569187680531090430e-03 1.472092724822705034e-01
8.000100000000004430e-02 6.328883180268924345e-03 1.566576968188560792e-01
8.500100000000004874e-02 7.135653932867481661e-03 1.660387539346842301e-01
9.000100000000005318e-02 7.989153796442022282e-03 1.753487265832965047e-01
9.500100000000005762e-02 8.889018118248893582e-03 1.845839279139394884e-01
1.000010000000000621e-01 9.834863890365254727e-03 1.937407029501054812e-01
